"Citation: Perkins, S. R., Stouder, M. D. W.,  and Beaulieu, K. 2021, Phytoplankton Data from Owasco, Seneca, and Skaneateles Lakes, Finger Lakes Region, New York, 2019-2020 (ver. 2.1, June 2023): U.S. Geological Survey data release, https://doi.org/10.5066/P9TP9T1D.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SITE,STATION_ID,SAMPLE_DATE,SAMPLE_TIME_EST,REPLICATE,DEPTH_FT,ANALYSIS_DATE,MOUNT_VOLUME_HPMA,REPORT_NOTE,TAXA_ID,DIVISION,CLASS,ORDER,FAMILY,GENUS,SPECIES,VARIETY,FORM,MORPH,COLONIALITY,COLONIALITY_STATE,STRUCTURE,PHYSIOLOGICAL_STATE,TAXONOMIC_AUTHORITY,MAGNIFICATION,AREA_PER_NATURAL_UNIT.UM2_PER_NU,VOLUME_PER_NATURAL_UNIT.UM3_PER_NU,BIOVOLUME_PER_NATURAL_UNIT.UM3_PER_NU,AVERAGE_CELLS_PER_NATURAL_UNIT.CELLS_PER_NU,CONCENTRATION.NU_PER_ML,FIELD_COUNT,FIELD_AREA.UM2,TOTAL_AREA.UM2_PER_ML,TOTAL_VOLUME.UM3_PER_ML,TOTAL_BIOVOLUME.UM3_PER_ML,ALGAL_CELL_CONCENTRATION.CELLS_PER_ML,ALGAL_BIOMASS_CONCENTRATION.MG_PER_L,AVERAGE_GALD.UM,UNCERTAIN,ALTERNATE_TAXA_NAME,MEASUREMENT_NOTES,TALLY_NOTES
Owasco Lake Platform,425327076313601,9/19/2019,11:35,--,85,7/14/2020,10,Time 1135,8308,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Scenedesmus,serratus,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,(Corda) Bohlin,1000,24.7945,6.7021,6.7021,1,7.6539,100,0.0241,189.7757,51.2975,51.2975,7.6539,5.13E-05,6.4,FALSE,--,--,--
Owasco Lake Platform,425327076313601,9/19/2019,11:35,--,85,7/14/2020,10,Time 1135,1652,Chrysophyta,Chrysophyceae,--,--,--,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Cienkowski ,1000,12.4994,4.1553,4.1553,1,30.6158,100,0.0241,382.6787,127.2177,127.2177,30.6158,0.00012722,2,FALSE,--,--,--
Owasco Lake Platform,425327076313601,9/19/2019,11:35,--,85,7/14/2020,10,Time 1135,1000035,Chrysophyta,Chrysophyceae,Chrysocapsales,Chrysocapsaceae,--,--,--,--,>1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,72.3823,57.9058,57.9058,1,7.6539,100,0.0241,554.0099,443.2076,443.2076,7.6539,0.00044321,4.8,FALSE,--,--,--
Owasco Lake Platform,425327076313601,9/19/2019,11:35,--,85,7/14/2020,10,Time 1135,1611,Chrysophyta,Chrysophyceae,Chrysocapsales,Stichiogloeaceae,Stichogloea,olivacea,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,Chodat,1000,112.8964,112.7959,112.7959,1,7.6539,100,0.0241,864.1025,863.3333,863.3333,7.6539,0.00086333,6,FALSE,--,--,--
Owasco Lake Platform,425327076313601,9/19/2019,11:35,--,85,7/14/2020,10,Time 1135,3015,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,erosa,--,--,--,Cell-Motile,Free,Vegetative,Live,Ehrenberg ,1000,333.622,398.9069,398.9069,1,22.9618,100,0.0241,7660.5702,9159.6307,9159.6307,22.9618,0.00915963,19.2,FALSE,--,--,--
Owasco Lake Platform,425327076313601,9/19/2019,11:35,--,85,7/14/2020,10,Time 1135,3043,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Rhodomonas,minuta,nannoplanctica,--,--,Cell-Motile,Free,Vegetative,Live,Skuja,1000,45.2389,33.5103,33.5103,1,30.6158,100,0.0241,1385.0237,1025.9436,1025.9436,30.6158,0.00102594,8,FALSE,Rhodomonas lacustris,--,--
Owasco Lake Platform,425327076313601,9/19/2019,11:35,--,85,7/14/2020,10,Time 1135,4282,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,--,--,--,--,<1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,2.0106,0.2681,0.2681,1,1683.8672,100,0.0241,3385.5834,451.4448,451.4448,1683.8672,0.00045144,0.8,FALSE,--,--,--
Owasco Lake Platform,425327076313601,9/19/2019,11:35,--,85,7/14/2020,10,Time 1135,10651,Cyanophyta,Cyanophyceae,Chroococcales,Synechococcaceae,Cyanogranis,ferruginea,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,Hindak,1000,126.7456,140.2072,4.2223,10.5,15.3079,100,0.0241,1940.2069,2146.2755,64.6345,160.7328,6.46E-05,8,FALSE,--,--,--
Owasco Lake Platform,425327076313601,9/19/2019,11:35,--,85,7/14/2020,10,Time 1135,4321,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,elongatus,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1000,6.3027,1.2566,1.2566,1,7.6539,100,0.0241,48.2405,9.6179,9.6179,7.6539,9.62E-06,2.4,FALSE,--,--,--
Owasco Lake Platform,425327076313601,9/19/2019,11:35,--,85,7/14/2020,10,Time 1135,4323,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp-- 1,--,--,< 1um ovoid,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1000,2.7069,0.4021,0.4021,1,765.3942,100,0.0241,2071.8455,307.765,307.765,765.3942,0.00030777,1.2,FALSE,--,--,--
Owasco Lake Platform,425327076313601,9/19/2019,11:35,--,85,7/14/2020,10,Time 1135,7140,Miscellaneous,--,--,--,--,--,--,--,Microflagellate,Cell-Motile,Free,Vegetative,Live,--,1000,17.2993,6.7637,6.7637,1,7.6539,100,0.0241,132.4078,51.769,51.769,7.6539,5.18E-05,2.4,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,9856,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,atomus,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Hust,1000,50.2655,25.1327,25.1327,1,17.0088,45,0.0241,854.9538,427.4761,427.4761,17.0088,0.00042748,4,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,1000073,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,hakanssoniae,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Wendker,1000,51.0697,26.3391,26.3391,1,3622.8658,45,0.0241,185018.6714,95423.0256,95423.0256,3622.8658,0.09542303,4,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,1000653,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,meneghiniana,--,--,>8 um,Cell-Nonmotile,Free,Vegetative,Live,--,400,452.3893,678.584,678.584,1,4.2346,30,0.1452,1915.6963,2873.5446,2873.5446,4.2346,0.00287354,12,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,9363,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,ocellata,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Pant,1000,45.7416,22.0665,22.0665,1,17.0088,45,0.0241,778.0079,375.3238,375.3238,17.0088,0.00037532,3.8,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,9361,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,pseudostelligera,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,(Hustedt) Houk and Klee,1000,50.2655,25.1327,25.1327,1,34.0175,45,0.0241,1709.9076,854.9521,854.9521,34.0175,0.00085495,4,FALSE,Discostella pseudostelligera,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,1477,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Fragilaria,filiformis,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Grunow,400,648,320,320,1,4.2346,30,0.1452,2744.0331,1355.0781,1355.0781,4.2346,0.00135508,80,FALSE,Synedra filiformis,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,2683,Chlorophyta,Chlorophyceae,Chlorococcales,Chlorococcaceae,--,--,--,--,2-9--9 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,400,50.2655,33.5103,33.5103,1,4.2346,30,0.1452,212.8552,141.9034,141.9034,4.2346,0.0001419,4,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,8308,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Scenedesmus,serratus,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,(Corda) Bohlin,1000,43.6063,11.7286,11.7286,2,17.0088,45,0.0241,741.6891,199.4889,199.4889,34.0175,0.00019949,5.6,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,2641,Chlorophyta,Chlorophyceae,Tetrasporales,Palmellopsidaceae,Sphaerocystis,schroeteri,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,Chodat,400,4993.0882,33176.0562,2144.6606,8,4.2346,30,0.1452,21143.8257,140487.9552,9081.8203,33.877,0.00908182,40,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,1652,Chrysophyta,Chrysophyceae,--,--,--,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Cienkowski ,1000,10.0069,3.0455,3.0455,1,34.0175,45,0.0241,340.4099,103.6004,103.6004,34.0175,0.0001036,1.8,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,1127,Chrysophyta,Chrysophyceae,Ochromonadales,Dinobryaceae,Dinobryon,divergens,--,--,--,Colonial-Motile,Attached,Vegetative,Live,Imhof,400,1288.053,2879.7933,209.4395,1,4.2346,30,0.1452,5454.4136,12194.8272,886.8965,4.2346,0.0008869,50,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,1180,Chrysophyta,Chrysophyceae,Ochromonadales,Synuraceae,Mallomonas,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Perty,1000,219.9392,274.5166,274.5166,1,17.0088,45,0.0241,3740.893,4669.1869,4669.1869,17.0088,0.00466919,12.8,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,1611,Chrysophyta,Chrysophyceae,Chrysocapsales,Stichiogloeaceae,Stichogloea,olivacea,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,Chodat,1000,141.5637,111.9835,111.9835,2,17.0088,45,0.0241,2407.823,1904.7005,1904.7005,34.0175,0.0019047,8,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,1631,Chrysophyta,Chrysophyceae,Ochromonadales,Ochromonadaceae,Uroglena,--,--,--,--,Colonial-Motile,Free,Vegetative,Live,Calkins,1000,50.1993,32.9742,32.9742,1,34.0175,45,0.0241,1707.6557,1121.7005,1121.7005,34.0175,0.0011217,4.8,TRUE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,3015,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,erosa,--,--,--,Cell-Motile,Free,Vegetative,Live,Ehrenberg ,400,195.5286,201.0619,201.0619,1,4.2346,30,0.1452,827.9891,851.4205,851.4205,4.2346,0.00085142,12,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,3043,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Rhodomonas,minuta,nannoplanctica,--,--,Cell-Motile,Free,Vegetative,Live,Skuja,1000,45.2389,33.5103,33.5103,1,136.0701,45,0.0241,6155.6607,4559.7491,4559.7491,136.0701,0.00455975,8,FALSE,Rhodomonas lacustris,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,3041,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Rhodomonas,minuta,--,--,--,Cell-Motile,Free,Vegetative,Live,Skuja,1000,86.708,94.2478,94.2478,1,17.0088,45,0.0241,1474.7955,1603.0382,1603.0382,17.0088,0.00160304,12,FALSE,Rhodomonas lens,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,4282,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,--,--,--,--,<1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,2.0106,0.2681,0.2681,1,7194.7054,45,0.0241,14465.6747,1928.9005,1928.9005,7194.7054,0.0019289,0.8,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,4054,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Aphanocapsa,delicatissima,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1000,348.4495,988.9714,6.7021,12.8,204.1051,45,0.0241,71120.3262,201854.1239,1367.9329,2612.5455,0.00136793,10.08,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,4051,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Aphanocapsa,elachista,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,400,10828.0307,150562.3149,115.9248,65.6,50.8154,30,0.1452,550231.0036,7650888.321,5890.7682,3333.492,0.00589077,61,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,4062,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Aphanothece,nidulans,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,P Richter,1000,564.8725,1421.7062,10.1428,16,136.0701,45,0.0241,76862.2453,193451.6741,1380.1316,2177.1213,0.00138013,15.36,FALSE,Aphanothece smithii,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,10651,Cyanophyta,Cyanophyceae,Chroococcales,Synechococcaceae,Cyanogranis,ferruginea,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,Hindak,1000,103.5303,111.9017,3.6191,9,382.6971,45,0.0241,39620.7451,42824.4556,1385.0191,3444.2739,0.00138502,6.8,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,4264,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Microcystis,aeruginosa,--,--,--,Colonial-Nonmotile,Free,Vegetative,Live,Kutzing,1000,50.2655,33.5103,33.5103,1,153.0788,45,0.0241,7694.5843,5129.7178,5129.7178,153.0788,0.00512972,4,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,4261,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Microcystis,aeruginosa,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,(Kutzing) Lemmermann,100,201367.9409,8444601.053,16755.1608,500,0.2556,30,2.4053,51475.6723,2158692.762,4283.1206,127.815,0.00428312,280,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,4191,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Pseudanabaena,mucicola,--,--,--,Multi-Filament,Attached,Vegetative,Live,Naumann & Huber-Pestalozzi,1000,25.4469,5.969,2.8274,1.5,51.0263,45,0.0241,1298.4606,304.5759,144.2717,76.5394,0.00014427,7.6,FALSE,Phormidium mucicola,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,4321,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,elongatus,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1000,6.3027,1.2566,1.2566,1,17.0088,45,0.0241,107.2011,21.3732,21.3732,17.0088,2.14E-05,2.4,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,4323,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp-- 1,--,--,< 1um ovoid,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1000,2.7069,0.4021,0.4021,1,5204.6805,45,0.0241,14088.5496,2092.802,2092.802,5204.6805,0.0020928,1.2,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,4285,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Synechocystis,--,--,--,>1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,7.0309,1.753,1.753,1,535.7759,45,0.0241,3766.987,939.2152,939.2152,535.7759,0.00093922,1.496,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,1731,Haptophyta,Prymnesiophyceae,Prymnesiales,Chromulinaceae,Chrysochromulina,parva,--,--,--,Cell-Motile,Free,Vegetative,Live,Lackey,1000,48.9331,32.1833,32.1833,1,255.1314,45,0.0241,12484.3702,8210.9703,8210.9703,255.1314,0.00821097,4,FALSE,cf Erkenia subaequiciliata,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,9:15,--,3,7/27/2020,10,Time 0915,6040,Pyrrhophyta,Dinophyceae,Peridinales,Peridinaceae,Peridinium,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Ehrenberg,100,1587.2533,4825.4863,4825.4863,1,0.2556,30,2.4053,405.7494,1233.5387,1233.5387,0.2556,0.00123354,32,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,10:15,--,50,7/27/2020,10,Time 1015,1000073,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,hakanssoniae,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Wendker,1000,55.1803,29.1987,29.1987,1,1649.8497,45,0.0241,91039.2014,48173.4664,48173.4664,1649.8497,0.04817347,4.1778,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,10:15,--,50,7/27/2020,10,Time 1015,2683,Chlorophyta,Chlorophyceae,Chlorococcales,Chlorococcaceae,--,--,--,--,2-9--9 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,50.2655,33.5103,33.5103,1,17.0088,45,0.0241,854.9538,569.9686,569.9686,17.0088,0.00056997,4,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,10:15,--,50,7/27/2020,10,Time 1015,2080,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Ehrenberg,1000,57.0879,40.2124,40.2124,1,17.0088,45,0.0241,970.9944,683.9631,683.9631,17.0088,0.00068396,4.8,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,10:15,--,50,7/27/2020,10,Time 1015,2911,Chlorophyta,Chlorophyceae,Ulotrichales,Ulotrichaceae,Stichococcus,bacillaris,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,Nageli,1000,16.7372,5.3617,5.3617,1,17.0088,45,0.0241,284.679,91.1959,91.1959,17.0088,9.12E-05,4,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,10:15,--,50,7/27/2020,10,Time 1015,1123,Chrysophyta,Chrysophyceae,Ochromonadales,Dinobryaceae,Dinobryon,--,--,--,--,Colonial-Motile,Free,Monad,Live,Ehrenberg,1000,79.0879,51.4719,51.4719,1,17.0088,45,0.0241,1345.1871,875.4732,875.4732,17.0088,0.00087547,9.6,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,10:15,--,50,7/27/2020,10,Time 1015,3015,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,erosa,--,--,--,Cell-Motile,Free,Vegetative,Live,Ehrenberg ,1000,367.0904,525.4418,525.4418,1,17.0088,45,0.0241,6243.7524,8937.1134,8937.1134,17.0088,0.00893711,16,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,10:15,--,50,7/27/2020,10,Time 1015,3043,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Rhodomonas,minuta,nannoplanctica,--,--,Cell-Motile,Free,Vegetative,Live,Skuja,1000,45.2389,33.5103,33.5103,1,68.035,45,0.0241,3077.8303,2279.8746,2279.8746,68.035,0.00227987,8,FALSE,Rhodomonas lacustris,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,10:15,--,50,7/27/2020,10,Time 1015,4282,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,--,--,--,--,<1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,2.0106,0.2681,0.2681,1,15767.1203,45,0.0241,31701.3721,4227.165,4227.165,15767.1203,0.00422717,0.8,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,10:15,--,50,7/27/2020,10,Time 1015,4054,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Aphanocapsa,delicatissima,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1000,200.3714,288.1888,6.2832,12,85.0438,45,0.0241,17040.3451,24508.6704,534.3472,1020.5256,0.00053435,10.4,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,10:15,--,50,7/27/2020,10,Time 1015,4051,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Aphanocapsa,elachista,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1000,3184.5287,20467.0375,93.9633,53.6,102.0526,45,0.0241,324989.3024,2088713.548,9589.1952,5470.0172,0.0095892,38.4,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,10:15,--,50,7/27/2020,10,Time 1015,4062,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Aphanothece,nidulans,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,P Richter,1000,1445.9916,6773.5932,15.3366,24,68.035,45,0.0241,98378.0952,460841.6788,1043.4262,1632.8409,0.00104343,20,FALSE,Aphanothece smithii,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,10:15,--,50,7/27/2020,10,Time 1015,4082,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Chroococcus,limneticus,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,Lemm,400,3473.3539,18849.5559,904.7787,16,4.2346,30,0.1452,14708.3301,79820.686,3831.393,67.7539,0.00383139,40,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,10:15,--,50,7/27/2020,10,Time 1015,10651,Cyanophyta,Cyanophyceae,Chroococcales,Synechococcaceae,Cyanogranis,ferruginea,--,--,--,Colonial-Nonmotile,Attached,Vegetative,Live,Hindak,1000,343.655,536.1651,4.0212,10,170.0876,45,0.0241,58451.4535,91195.034,683.9562,1700.876,0.00068396,16,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,10:15,--,50,7/27/2020,10,Time 1015,4264,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Microcystis,aeruginosa,--,--,--,Colonial-Nonmotile,Free,Vegetative,Live,Kutzing,1000,50.2655,33.5103,33.5103,1,51.0263,45,0.0241,2564.8614,1709.9059,1709.9059,51.0263,0.00170991,4,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,10:15,--,50,7/27/2020,10,Time 1015,4191,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Pseudanabaena,mucicola,--,--,--,Multi-Filament,Attached,Vegetative,Live,Naumann & Huber-Pestalozzi,1000,35.4743,11.9526,11.9526,2.8333,34.0175,45,0.0241,1206.7477,406.5978,406.5978,96.3818,0.0004066,6.8,FALSE,Phormidium mucicola,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,10:15,--,50,7/27/2020,10,Time 1015,4323,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Synechococcus,sp-- 1,--,--,< 1um ovoid,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1000,2.7069,0.4021,0.4021,1,4133.1286,45,0.0241,11187.9659,1661.931,1661.931,4133.1286,0.00166193,1.2,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,10:15,--,50,7/27/2020,10,Time 1015,4285,Cyanophyta,Cyanophyceae,Chroococcales,Chroococcaceae,Synechocystis,--,--,--,>1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,--,1000,7.0309,1.753,1.753,1,442.2278,45,0.0241,3109.2591,775.2253,775.2253,442.2278,0.00077523,1.496,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,10:15,--,50,7/27/2020,10,Time 1015,1731,Haptophyta,Prymnesiophyceae,Prymnesiales,Chromulinaceae,Chrysochromulina,parva,--,--,--,Cell-Motile,Free,Vegetative,Live,Lackey,1000,48.9331,32.1833,32.1833,1,17.0088,45,0.0241,832.2913,547.398,547.398,17.0088,0.0005474,4,FALSE,cf Erkenia subaequiciliata,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,11:15,--,95,7/27/2020,25,Time 1115,108892,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,distinguenda,unipunctata,--,--,Cell-Nonmotile,Free,Vegetative,Live,  (Hust) HÜk,400,452.3893,678.584,678.584,1,1.6938,30,0.1452,766.2785,1149.4179,1149.4179,1.6938,0.00114942,12,TRUE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,11:15,--,95,7/27/2020,25,Time 1115,1000073,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,hakanssoniae,--,--,--,Cell-Nonmotile,Free,Vegetative,Live,Wendker,1000,72.3823,43.4294,43.4294,1,9.1847,100,0.0241,664.8119,398.8873,398.8873,9.1847,0.00039889,4.8,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,11:15,--,95,7/27/2020,25,Time 1115,1652,Chrysophyta,Chrysophyceae,--,--,--,--,--,--,--,Cell-Motile,Free,Vegetative,Live,Cienkowski ,1000,7.5143,1.9356,1.9356,1,38.2697,100,0.0241,287.5701,74.0748,74.0748,38.2697,7.41E-05,1.6,FALSE,--,--,--
Skaneateles Lake Platform,425606076251601,10/1/2019,11:15,--,95,7/27/2020,25,Time 1115,3043,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Rhodomonas,minuta,nannoplanctica,--,--,Cell-Motile,Free,Vegetative,Live,Skuja,1000,45.2389,33.5103,33.5103,1,64.2931,100,0.0241,2908.5497,2154.4815,2154.4815,64.2931,0.00215448,8,FALSE,Rhodomonas lacustris,--,--
